locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location
562280,JapaCurry,Truck,7032000,HOWARD ST: FREMONT ST to 01ST ST (400 - 499),400 HOWARD ST,3720008,3720,8,14MFF-0119,APPROVED,Katsu Curry: KUROBUTA Sausage Curry: Vegetable Curry: Veggie Croquette Curry: Chicken NANBAN Bento: Nori Bento: water: soda: green tea,6013858.06,2115347.095,37.78911921,-122.395881,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0119&ExportPDF=1&Filename=14MFF-0119_schedule.pdf,,7/21/14 14:57,Jul 21 2014  2:52PM,1,3/15/15 0:00,"(37.7891192214396, -122.395881039325)"
526149,Cheese Gone Wild,Truck,7033000,HOWARD ST: 01ST ST to MALDEN ALY (500 - 589),555 HOWARD ST,3736086,3736,86,14MFF-0035,APPROVED,Grilled Cheese Sandwiches,6013558.063,2114719.339,37.78737884,-122.396875,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0035&ExportPDF=1&Filename=14MFF-0035_schedule.pdf,,3/13/14 12:25,Mar 13 2014 12:14PM,0,3/15/15 0:00,"(37.7873788555836, -122.396874967153)"
526418,"Covered Dish Productions, LLC. dba. The Rib Whip",Truck,7033000,HOWARD ST: 01ST ST to MALDEN ALY (500 - 589),500 HOWARD ST,3721011,3721,11,14MFF-0057,APPROVED,St. Louis Style Ribs: Pulled Pork Sandwich: Smoked Brisket: Smoked Chicken Drumsticks: Spinach Salad: Cole Slaw: Baked Beans: Mashed Potatoes: Grilled Asparagus: Mac & Cheese: Potato Salad: Buttermil Pie: Soda: Water,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0057&ExportPDF=1&Filename=14MFF-0057_schedule.pdf,,3/14/14 11:47,Mar 14 2014 11:24AM,1,3/15/15 0:00,
554531,Steve's Mobile Deli,Truck,7033000,HOWARD ST: 01ST ST to MALDEN ALY (500 - 589),525 HOWARD ST,3736114,3736,114,14MFF-0107,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,6013720.948,2114874.56,37.78781411,-122.3963223,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0107&ExportPDF=1&Filename=14MFF-0107_schedule.pdf,,6/24/14 13:55,Jun 24 2014  1:49PM,1,3/15/15 0:00,"(37.7878141215415, -122.396322298292)"
559786,Mang Hang Catering,Truck,7033000,HOWARD ST: 01ST ST to MALDEN ALY (500 - 589),501 HOWARD ST,3736001,3736,1,14MFF-0109,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0109&ExportPDF=1&Filename=14MFF-0109_schedule.pdf,,,Jul 10 2014  2:56PM,1,3/15/15 0:00,
532709,M M Catering,Truck,7037000,HOWARD ST: HAWTHORNE ST to 03RD ST (648 - 699),661 HOWARD ST,3735040,3735,40,14MFF-0093,APPROVED,Cold Truck: sandwiches: corndogs: tacos: yogurt: snacks: candy: hot and cold drinks,6012797.551,2113994.294,37.78534568,-122.3994553,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0093&ExportPDF=1&Filename=14MFF-0093_schedule.pdf,,4/9/14 15:20,Apr  9 2014  3:11PM,1,3/15/15 0:00,"(37.7853456904174, -122.399455276688)"
530348,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",Push Cart,7038000,HOWARD ST: 03RD ST to 04TH ST (700 - 799),701 HOWARD ST,3734091,3734,91,14MFF-0080,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,6012391.612,2113335.21,37.78351335,-122.4008134,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0080&ExportPDF=1&Filename=14MFF-0080_schedule.pdf,,3/27/14 11:27,Mar 27 2014 11:25AM,1,3/15/15 0:00,"(37.7835133650227, -122.400813391095)"
509495,Sun Rise Catering,Truck,7048000,HOWARD ST: LANGTON ST to RAUSCH ST (1122 - 1151),1130 HOWARD ST,3727014,3727,14,14MFF-0001,APPROVED,Cold Truck: sandwiches: drinks: snacks: candy: hot coffee,6009577.784,2111259.117,37.77765554,-122.4104015,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0001&ExportPDF=1&Filename=14MFF-0001_schedule.pdf,,9/10/14 15:57,Jan  8 2014  3:11PM,1,3/15/15 0:00,"(37.7776555561786, -122.410401545168)"
509486,Sun Rise Catering,Truck,7052000,HOWARD ST: 09TH ST to WASHBURN ST (1300 - 1317),1300 HOWARD ST,3509008A,3509,008A,14MFF-0001,APPROVED,Cold Truck: sandwiches: drinks: snacks: candy: hot coffee,6008608.96,2110322.612,37.77502976,-122.4136868,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0001&ExportPDF=1&Filename=14MFF-0001_schedule.pdf,,9/10/14 15:57,Jan  8 2014  3:11PM,1,3/15/15 0:00,"(37.7750297766657, -122.413686791238)"
509490,Sun Rise Catering,Truck,7057000,HOWARD ST: 11TH ST to LAFAYETTE ST (1500 - 1549),1523 HOWARD ST,3516065,3516,65,14MFF-0001,APPROVED,Cold Truck: sandwiches: drinks: snacks: candy: hot coffee,6008001.678,2109463.17,37.77263582,-122.4157267,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0001&ExportPDF=1&Filename=14MFF-0001_schedule.pdf,,9/10/14 15:57,Jan  8 2014  3:11PM,1,3/15/15 0:00,"(37.7726358317934, -122.415726650725)"
526365,Mike's Catering,Truck,7165000,ILLINOIS ST: 16TH ST to MARIPOSA ST \ TERRY A FRANCOIS BLVD (400 - 599),409 ILLINOIS ST,3940001,3940,1,14MFF-0053,APPROVED,Cold Truck: packaged sandwiches: snacks: candy: hot and cold drinks,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0053&ExportPDF=1&Filename=14MFF-0053_schedule.pdf,,3/14/14 10:21,Mar 14 2014 10:16AM,1,3/15/15 0:00,
550727,Two G's Catering,Truck,7165000,ILLINOIS ST: 16TH ST to MARIPOSA ST \ TERRY A FRANCOIS BLVD (400 - 599),409 ILLINOIS ST,3940001,3940,1,14MFF-0104,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0104&ExportPDF=1&Filename=14MFF-0104_schedule.pdf,,6/12/14 11:57,Jun 12 2014 11:47AM,1,3/15/15 0:00,
437210,Natan's Catering,Truck,7166000,ILLINOIS ST: MARIPOSA ST \ TERRY A FRANCOIS BLVD to 18TH ST (600 - 699),Assessors Block 3941/Lot001,3941001,3941,1,13MFF-0102,EXPIRED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016208.818,2106421.254,37.76474132,-122.3871248,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0102&ExportPDF=1&Filename=13MFF-0102_schedule.pdf,,4/12/13 14:43,Apr 12 2013  2:33PM,1,3/15/14 0:00,"(37.7647413364705, -122.387124812169)"
525798,May Catering,Truck,7166000,ILLINOIS ST: MARIPOSA ST \ TERRY A FRANCOIS BLVD to 18TH ST (600 - 699),600 ILLINOIS ST,3994011,3994,11,14MFF-0022,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6015910.503,2106215.604,37.76416013,-122.3881423,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0022&ExportPDF=1&Filename=14MFF-0022_schedule.pdf,,3/12/14 12:18,Mar 12 2014 11:57AM,1,3/15/15 0:00,"(37.7641601420164, -122.388142262118)"
543485,Natan's Catering,Truck,7166000,ILLINOIS ST: MARIPOSA ST \ TERRY A FRANCOIS BLVD to 18TH ST (600 - 699),Assessors Block 3941/Lot001,3941001,3941,1,14MFF-0100,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016208.818,2106421.254,37.76474132,-122.3871248,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0100&ExportPDF=1&Filename=14MFF-0100_schedule.pdf,,5/19/14 12:58,May 19 2014 12:45PM,1,3/15/15 0:00,"(37.7647413364705, -122.387124812169)"
525791,May Catering,Truck,7169000,ILLINOIS ST: 20TH ST to 22ND ST (900 - 1099),1000 ILLINOIS ST,4109001,4109,1,14MFF-0022,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6015939.401,2104425.293,37.75924592,-122.3879174,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0022&ExportPDF=1&Filename=14MFF-0022_schedule.pdf,,3/12/14 12:18,Mar 12 2014 11:57AM,1,3/15/15 0:00,"(37.759245932827, -122.387917376981)"
532704,M M Catering,Truck,7173000,ILLINOIS ST: 24TH ST to 25TH ST (1400 - 1499),1499 ILLINOIS ST,4244002,4244,2,14MFF-0093,APPROVED,Cold Truck: sandwiches: corndogs: tacos: yogurt: snacks: candy: hot and cold drinks,6016265.425,2102158.675,37.75304032,-122.3866318,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0093&ExportPDF=1&Filename=14MFF-0093_schedule.pdf,,4/9/14 15:20,Apr  9 2014  3:11PM,1,3/15/15 0:00,"(37.7530403340012, -122.386631763528)"
437212,Natan's Catering,Truck,7174000,ILLINOIS ST: 25TH ST to END (1500 - 1599),Assessors Block 4296/Lot010,4296010,4296,10,13MFF-0102,EXPIRED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016154.266,2101929.534,37.75240499,-122.3870002,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0102&ExportPDF=1&Filename=13MFF-0102_schedule.pdf,,4/12/13 14:43,Apr 12 2013  2:33PM,1,3/15/14 0:00,"(37.7524050062858, -122.387000196288)"
543487,Natan's Catering,Truck,7174000,ILLINOIS ST: 25TH ST to END (1500 - 1599),Assessors Block 4296/Lot010,4296010,4296,10,14MFF-0100,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016154.266,2101929.534,37.75240499,-122.3870002,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0100&ExportPDF=1&Filename=14MFF-0100_schedule.pdf,,5/19/14 12:58,May 19 2014 12:45PM,1,3/15/15 0:00,"(37.7524050062858, -122.387000196288)"
532494,May Sun Kitchen,Truck,7195000,INDIANA ST: 20TH ST to 22ND ST (800 - 999),998 INDIANA ST,4105011,4105,11,14MFF-0092,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6014845.363,2104007.25,37.75803739,-122.3916719,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0092&ExportPDF=1&Filename=14MFF-0092_schedule.pdf,,4/11/14 7:08,Apr  8 2014  3:27PM,1,3/15/15 0:00,"(37.7580374072901, -122.391671890672)"
532520,May Sun Kitchen,Truck,7195000,INDIANA ST: 20TH ST to 22ND ST (800 - 999),951 INDIANA ST,4106024,4106,24,14MFF-0092,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6015057.091,2104275.668,37.75878616,-122.3909584,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0092&ExportPDF=1&Filename=14MFF-0092_schedule.pdf,,4/11/14 7:08,Apr  8 2014  3:27PM,1,3/15/15 0:00,"(37.758786176107, -122.390958398683)"
550717,Two G's Catering,Truck,7195000,INDIANA ST: 20TH ST to 22ND ST (800 - 999),975 INDIANA ST,4106023,4106,23,14MFF-0104,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6015069.268,2104050.997,37.75816994,-122.3909006,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0104&ExportPDF=1&Filename=14MFF-0104_schedule.pdf,,6/12/14 11:57,Jun 12 2014 11:47AM,1,3/15/15 0:00,"(37.7581699534173, -122.390900582657)"
532706,M M Catering,Truck,7196000,INDIANA ST: 22ND ST to TUBBS ST (1000 - 1099),1095 INDIANA ST,4170010,4170,10,14MFF-0093,APPROVED,Cold Truck: sandwiches: corndogs: tacos: yogurt: snacks: candy: hot and cold drinks,6015168.427,2103589.069,37.75690709,-122.3905254,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0093&ExportPDF=1&Filename=14MFF-0093_schedule.pdf,,4/9/14 15:20,Apr  9 2014  3:11PM,1,3/15/15 0:00,"(37.7569070994246, -122.390525368125)"
526367,Mike's Catering,Truck,7198000,INDIANA ST: 23RD ST to 25TH ST \ I-280 N ON RAMP (1200 - 1399),Assessors Block 4228/Lot080,4228080,4228,80,14MFF-0053,APPROVED,Cold Truck: packaged sandwiches: snacks: candy: hot and cold drinks,6015176.728,2102413.608,37.75367998,-122.3904145,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0053&ExportPDF=1&Filename=14MFF-0053_schedule.pdf,,3/14/14 10:21,Mar 14 2014 10:16AM,1,3/15/15 0:00,"(37.7536799927738, -122.390414532284)"
526359,Mike's Catering,Truck,7200000,INDIANA ST: 26TH ST to CESAR CHAVEZ ST (1500 - 1599),1575 INDIANA ST,4317017,4317,17,14MFF-0053,APPROVED,Cold Truck: packaged sandwiches: snacks: candy: hot and cold drinks,6015267.752,2101380.964,37.75084961,-122.3900276,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0053&ExportPDF=1&Filename=14MFF-0053_schedule.pdf,,3/14/14 10:21,Mar 14 2014 10:16AM,1,3/15/15 0:00,"(37.7508496206215, -122.390027615492)"
532519,May Sun Kitchen,Truck,7200000,INDIANA ST: 26TH ST to CESAR CHAVEZ ST (1500 - 1599),1575 INDIANA ST,4317017,4317,17,14MFF-0092,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6015267.752,2101380.964,37.75084961,-122.3900276,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0092&ExportPDF=1&Filename=14MFF-0092_schedule.pdf,,4/11/14 7:08,Apr  8 2014  3:27PM,1,3/15/15 0:00,"(37.7508496206215, -122.390027615492)"
526124,Bach Catering,Truck,7205101,INDUSTRIAL ST: PALOU AVE to QUESADA AVE (51 - 99) -- SOUTH --,75 INDUSTRIAL ST,5332023,5332,23,14MFF-0034,APPROVED,Cold Truck: Cheeseburgers: Burgers: Chicken Bake: Chili Dogs: Hot Dogs: Corn Dogs: Cup of Noodles: Egg Muffins: Tamales: Hot Sandwiches Quesadillas: Gatorade: Juice: Soda: Mikl: Coffee: Hot Cocoa: Hot Tea: Flan: Fruits: Fruit Salad: Yogurt: Candy: Chips:  Donuts: Cookies: Granola: Muffins & Various Drinks & Pre-Packaged Snacks.,6012049.291,2097209.482,37.73921659,-122.4008644,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0034&ExportPDF=1&Filename=14MFF-0034_schedule.pdf,,3/13/14 12:03,Mar 13 2014 11:51AM,1,3/15/15 0:00,"(37.7392166000826, -122.400864373295)"
525579,Singh Brothers Ice Cream,Truck,7223000,INGALLS ST: GEORGE CT to OAKDALE AVE (1300 - 1399),1309 INGALLS ST,4714002,4714,2,14MFF-0018,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6017478.204,2093879.426,37.73037424,-122.3818619,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0018&ExportPDF=1&Filename=14MFF-0018_schedule.pdf,,3/11/14 12:05,Mar 11 2014 11:57AM,1,3/15/15 0:00,"(37.7303742516917, -122.381861878647)"
570016,Eva's Catering,Truck,7236000,INGALLS ST: CARROLL AVE to DONNER AVE (2600 - 2699),2600 INGALLS ST,4882001,4882,1,14MFF-0125,REQUESTED,Corndogs: fried burrito: rice placet: soda: water: sandwiches: soup: noodle plates,6015050.344,2091107.684,37.72262922,-122.3900618,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0125&ExportPDF=1&Filename=14MFF-0125_schedule.pdf,,,Aug 19 2014  3:47PM,0,3/15/14 0:00,"(37.7226292314347, -122.390061846317)"
525564,Singh Brothers Ice Cream,Truck,7252000,INGERSON AVE: JENNINGS ST to 03RD ST (1100 - 1199),1173 INGERSON AVE,4968035,4968,35,14MFF-0018,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6013341.728,2090348.363,37.72044936,-122.395915,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0018&ExportPDF=1&Filename=14MFF-0018_schedule.pdf,,3/11/14 12:05,Mar 11 2014 11:57AM,1,3/15/15 0:00,"(37.7204493764978, -122.395915014227)"
528141,Park's Catering,Truck,7253000,INNES AVE: EARL ST to ARELIOUS WALKER DR (700 - 799),Assessors Block 4644/Lot008,4644008,4644,8,14MFF-0069,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6019956.89,2094023.408,37.73090615,-122.3733026,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0069&ExportPDF=1&Filename=14MFF-0069_schedule.pdf,,3/19/14 14:51,Mar 19 2014  2:45PM,1,3/15/15 0:00,"(37.730906164188, -122.373302577475)"
528161,Park's Catering,Truck,7254000,INNES AVE: ARELIOUS WALKER DR to GRIFFITH ST (800 - 899),Assessors Block 4645/Lot015,4645015,4645,15,14MFF-0069,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6019359.973,2094482.884,37.73213495,-122.3753981,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0069&ExportPDF=1&Filename=14MFF-0069_schedule.pdf,,3/19/14 14:51,Mar 19 2014  2:45PM,1,3/15/15 0:00,"(37.7321349657494, -122.375398078558)"
526195,D & T Catering,Truck,7417000,JACKSON ST: MAPLE ST to CHERRY ST (3700 - 3799),3756 JACKSON ST,968007,968,7,14MFF-0044,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,5996275.082,2115996.43,37.78990823,-122.4567625,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0044&ExportPDF=1&Filename=14MFF-0044_schedule.pdf,,4/2/14 12:41,Mar 13 2014  1:27PM,1,3/15/15 0:00,"(37.7899082470699, -122.456762533972)"
525566,Singh Brothers Ice Cream,Truck,7428000,JAMESTOWN AVE: GRIFFITH ST to CORONADO ST (800 - 850),800 JAMESTOWN AVE,4973034,4973,34,14MFF-0018,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6015040.705,2088854.908,37.716443,-122.3899379,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0018&ExportPDF=1&Filename=14MFF-0018_schedule.pdf,,3/11/14 12:05,Mar 11 2014 11:57AM,1,3/15/15 0:00,"(37.7164430159898, -122.389937879311)"
525837,May Catering,Truck,7428000,JAMESTOWN AVE: GRIFFITH ST to CORONADO ST (800 - 850),800 JAMESTOWN AVE,4973034,4973,34,14MFF-0022,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6015040.705,2088854.908,37.716443,-122.3899379,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0022&ExportPDF=1&Filename=14MFF-0022_schedule.pdf,,3/12/14 12:18,Mar 12 2014 11:57AM,1,3/15/15 0:00,"(37.7164430159898, -122.389937879311)"
528584,Golden Catering,Truck,7428000,JAMESTOWN AVE: GRIFFITH ST to CORONADO ST (800 - 850),835 JAMESTOWN AVE,4991277,4991,277,14MFF-0072,APPROVED,Cold Truck: Pre-packaged Sandwiches: Various Beverages: Salads: Snacks,6014385.405,2089134.434,37.71717416,-122.3922225,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0072&ExportPDF=1&Filename=14MFF-0072_schedule.pdf,,3/21/14 13:52,Mar 21 2014  1:42PM,1,3/15/15 0:00,"(37.7171741756453, -122.392222474614)"
525575,Singh Brothers Ice Cream,Truck,7479000,JENNINGS ST: VAN DYKE AVE to WALLACE AVE (2100 - 2199),2115 JENNINGS ST,4828021,4828,21,14MFF-0018,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6015486.282,2092591.619,37.72672798,-122.3886584,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0018&ExportPDF=1&Filename=14MFF-0018_schedule.pdf,,3/11/14 12:05,Mar 11 2014 11:57AM,1,3/15/15 0:00,"(37.7267279920895, -122.388658428822)"
569047,Liang Bai Ping,Truck,7479000,JENNINGS ST: VAN DYKE AVE to WALLACE AVE (2100 - 2199),2115 JENNINGS ST,4828021,4828,21,14MFF-0124,REQUESTED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015486.282,2092591.619,37.72672798,-122.3886584,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0124&ExportPDF=1&Filename=14MFF-0124_schedule.pdf,,,Aug 15 2014  3:07PM,1,3/15/15 0:00,"(37.7267279920895, -122.388658428822)"
532730,Tacos El Primo,Truck,7480000,JENNINGS ST: WALLACE AVE to YOSEMITE AVE (2200 - 2299),1495 WALLACE AVE,4831003,4831,3,14MFF-0094,APPROVED,Mexican food: tacos: burritos: tortas: various meat and chicken and fish plate: chile relleno plate: fish plate: bread: flan: rice pudding: bread: fruit juice: vegetable juice: coffee: tea,6015319.326,2092304.552,37.7259305,-122.3892156,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0094&ExportPDF=1&Filename=14MFF-0094_schedule.pdf,,4/9/14 16:08,Apr  9 2014  4:01PM,1,3/15/15 0:00,"(37.7259305088731, -122.389215559411)"
